,game_slug,game_end_date,game_start_date,game_location,game_name,game_season,game_year,discipline_title,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type,date,sexe
4109,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,10m Air Pistol women,tokyo-2020,Athlete,,,False,6,Greece,GR,GRE,https://olympics.com/en/athletes/anna-korakaki,Anna KORAKAKI,,,2020,Woman
4196,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,25m Pistol Women,tokyo-2020,Athlete,,,False,6,Greece,GR,GRE,https://olympics.com/en/athletes/anna-korakaki,Anna KORAKAKI,,,2020,Woman
4292,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Shooting,Skeet Men,tokyo-2020,Athlete,,,False,20,Greece,GR,GRE,https://olympics.com/en/athletes/nikolaos-mavrommatis,Nikolaos MAVROMMATIS,,,2020,Man
4881,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Road,Men's Road Race,tokyo-2020,Athlete,,,False,63,Greece,GR,GRE,https://olympics.com/en/athletes/polychronis-tzortzakis,Polychronis TZORTZAKIS,,,2020,Man
5318,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Artistic Swimming,Duet,tokyo-2020,GameTeam,,"[('Clarissa JOHNSTON', 'https://olympics.com/en/athletes/clarissa-johnston'), ('Laura STRUGNELL', 'https://olympics.com/en/athletes/laura-strugnell')]",False,DNS,Greece,GR,GRE,,,,IRM,2020,
5328,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Artistic Swimming,Team,tokyo-2020,GameTeam,,,False,DNS,Greece,GR,GRE,,,,IRM,2020,
5624,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Table Tennis,Men's Singles,tokyo-2020,Athlete,,,True,17,Greece,GR,GRE,https://olympics.com/en/athletes/gionis,Panagiotis GIONIS,,,2020,Man
5868,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Marathon Swimming,Men's 10km,tokyo-2020,Athlete,,,False,5,Greece,GR,GRE,https://olympics.com/en/athletes/athanasios-kynigakis,Athanasios KYNIGAKIS,1:49:29.2,TIME,2020,Man
6045,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Taekwondo,Women -57kg,tokyo-2020,Athlete,,,True,7,Greece,GR,GRE,https://olympics.com/en/athletes/fani-tzeli,Fani TZELI,,,2020,Woman
6268,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Track,Men's Omnium,tokyo-2020,Athlete,,,False,,Greece,GR,GRE,https://olympics.com/en/athletes/christos-volikakis,Christos VOLIKAKIS,11,IRM_POINTS,2020,Man
6563,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Fencing,Women's Sabre Individual,tokyo-2020,Athlete,,,False,21,Greece,GR,GRE,https://olympics.com/en/athletes/theodora-gkountoura,Theodora GKOUNTOURA,,,2020,Woman
6707,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Water Polo,Men,tokyo-2020,GameTeam,SILVER,,False,2,Greece,GR,GRE,,,,,2020,Man
6786,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Wrestling,Women's Freestyle 53kg,tokyo-2020,Athlete,,,False,11,Greece,GR,GRE,https://olympics.com/en/athletes/maria-prevolaraki,Maria PREVOLARAKI,,,2020,Woman
6844,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Wrestling,Men's Freestyle 65kg,tokyo-2020,Athlete,,,False,15,Greece,GR,GRE,https://olympics.com/en/athletes/georgios-pilidis,Georgios PILIDIS,,,2020,Man
7061,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Tennis,Mixed Doubles,tokyo-2020,GameTeam,,"[('Maria SAKKARI', 'https://olympics.com/en/athletes/maria-sakkari'), ('Stefanos Tsitsipas', 'https://olympics.com/en/athletes/stefanos-tsitsipas')]",True,5,Greece,GR,GRE,,,,,2020,
7087,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Tennis,Men's Singles,tokyo-2020,Athlete,,,True,9,Greece,GR,GRE,https://olympics.com/en/athletes/stefanos-tsitsipas,Stefanos Tsitsipas,,,2020,Man
7211,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Tennis,Women's Singles,tokyo-2020,Athlete,,,True,9,Greece,GR,GRE,https://olympics.com/en/athletes/maria-sakkari,Maria SAKKARI,,,2020,Woman
7402,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Artistic Gymnastics,Men's Rings,tokyo-2020,Athlete,BRONZE,,False,3,Greece,GR,GRE,https://olympics.com/en/athletes/eleftherios-petrounias,Eleftherios PETROUNIAS,15.333,POINTS,2020,Man
7632,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Judo,Women -70 kg,tokyo-2020,Athlete,,,True,7,Greece,GR,GRE,https://olympics.com/en/athletes/elisavet-teltsidou,Elisavet TELTSIDOU,,,2020,Woman
7677,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Judo,Men -81 kg,tokyo-2020,Athlete,,,True,17,Greece,GR,GRE,https://olympics.com/en/athletes/alexios-ntanatsidis,Alexios NTANATSIDIS,,,2020,Man
8053,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Archery,Women's Individual,tokyo-2020,Athlete,,,True,33,Greece,GR,GRE,https://olympics.com/en/athletes/evangelia-psarra,Evangelia PSARRA,,,2020,Woman
8356,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Weightlifting,Men's 96kg,tokyo-2020,Athlete,,,False,11,Greece,GR,GRE,https://olympics.com/en/athletes/theodoros-iakovidis,Theodoros IAKOVIDIS,,,2020,Man
8986,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Athletics,Men's Long Jump,tokyo-2020,Athlete,GOLD,,False,1,Greece,GR,GRE,https://olympics.com/en/athletes/miltiadis-tentoglou,Miltiadis TENTOGLOU,8.22,DISTANCE,2020,Man
9050,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Athletics,Men's 50km Race Walk,tokyo-2020,Athlete,,,False,36,Greece,GR,GRE,https://olympics.com/en/athletes/alexandros-papamichail,Alexandros PAPAMICHAIL,,,2020,Man
9209,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Athletics,Women's 20km Race Walk,tokyo-2020,Athlete,,,False,8,Greece,GR,GRE,https://olympics.com/en/athletes/antigoni-drisbioti,Antigoni DRISBIOTI,,,2020,Woman
9223,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Athletics,Women's 20km Race Walk,tokyo-2020,Athlete,,,False,53,Greece,GR,GRE,https://olympics.com/en/athletes/panayiota-tsinopoulou,Panayiota TSINOPOULOU,,,2020,Woman
9239,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Athletics,Women's 20km Race Walk,tokyo-2020,Athlete,,,False,29,Greece,GR,GRE,https://olympics.com/en/athletes/kiriaki-filitisakou,Kiriaki FILITISAKOU,,,2020,Woman
9266,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Athletics,Women's Pole Vault,tokyo-2020,Athlete,,,True,8,Greece,GR,GRE,https://olympics.com/en/athletes/nikoleta-kyriakopoulou,Nikoleta KYRIAKOPOULOU,4.55,DISTANCE,2020,Woman
9267,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Athletics,Women's Pole Vault,tokyo-2020,Athlete,,,False,4,Greece,GR,GRE,https://olympics.com/en/athletes/ekaterini-stefanidi,Ekaterini STEFANIDI,4.55,DISTANCE,2020,Woman
9438,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Athletics,Men's Pole Vault,tokyo-2020,Athlete,,,True,4,Greece,GR,GRE,https://olympics.com/en/athletes/emmanouil-karalis,Emmanouil KARALIS,5.75,DISTANCE,2020,Man
9779,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Swimming,Men's 50m Freestyle,tokyo-2020,Athlete,,,True,5,Greece,GR,GRE,https://olympics.com/en/athletes/kristian-gkolomeev,Kristian GKOLOMEEV,21066,TIME,2020,Man
9937,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Sailing,Finn Men,tokyo-2020,Athlete,,,False,12,Greece,GR,GRE,https://olympics.com/en/athletes/ioannis-mitakis,Ioannis MITAKIS,92,POINTS,2020,Man
9954,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Sailing,470 Men,tokyo-2020,GameTeam,,"[('Pavlos KAGIALIS', 'https://olympics.com/en/athletes/pavlos-kagialis'), ('Panagiotis MANTIS', 'https://olympics.com/en/athletes/panagiotis-mantis')]",False,8,Greece,GR,GRE,,,84,POINTS,2020,Man
10005,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Sailing,Laser Radial Women,tokyo-2020,Athlete,,,False,9,Greece,GR,GRE,https://olympics.com/en/athletes/vasileia-karachaliou,Vasileia KARACHALIOU,112,POINTS,2020,Woman
10097,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Sailing,RS:X Men,tokyo-2020,Athlete,,,False,11,Greece,GR,GRE,https://olympics.com/en/athletes/vyron-kokkalanis,Vyron KOKKALANIS,110,POINTS,2020,Man
10113,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Sailing,RS:X Women,tokyo-2020,Athlete,,,False,19,Greece,GR,GRE,https://olympics.com/en/athletes/aikaterini-divari,Aikaterini DIVARI,204,POINTS,2020,Woman
10152,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Sailing,470 Women,tokyo-2020,GameTeam,,"[('Emilia TSOULFA', 'https://olympics.com/en/athletes/emilia-tsoulfa'), ('Ariadne Paraskevi SPANAKI', 'https://olympics.com/en/athletes/ariadne-paraskevi-spanaki')]",False,15,Greece,GR,GRE,,,114,POINTS,2020,Woman
10234,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Cycling Mountain Bike,Men's Cross-country,tokyo-2020,Athlete,,,False,35,Greece,GR,GRE,https://olympics.com/en/athletes/periklis-ilias,Periklis ILIAS,,IRM,2020,Man
10336,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Rowing,Women's Pair,tokyo-2020,GameTeam,,"[('Maria KYRIDOU', 'https://olympics.com/en/athletes/maria-kyridou'), ('Christina Ioanna BOURMPOU', 'https://olympics.com/en/athletes/christina-ioanna-bourmpou')]",False,5,Greece,GR,GRE,,,,,2020,Woman
10381,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Rowing,Women's Single Sculls,tokyo-2020,Athlete,,,False,10,Greece,GR,GRE,https://olympics.com/en/athletes/anneta-kyridou,Anneta KYRIDOU,,,2020,Woman
10439,tokyo-2020,2021-08-08T14:00:00Z,2021-07-23T11:00:00Z,Japan,Tokyo 2020,Summer,2020,Rowing,Men's Single Sculls,tokyo-2020,Athlete,GOLD,,False,1,Greece,GR,GRE,https://olympics.com/en/athletes/stefanos-ntouskos,Stefanos NTOUSKOS,,TIME,2020,Man
14582,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Gymnastics Rhythmic,Group All-Around women,rio-2016,GameTeam,,,,13,Greece,GR,GRE,,,,,2016,Woman
14598,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Gymnastics Rhythmic,Individual All-Around women,rio-2016,Athlete,,,,15,Greece,GR,GRE,https://olympics.com/en/athletes/varvara-filiou,Varvara FILIOU,,,2016,Woman
14694,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Fencing,sabre individual women,rio-2016,Athlete,,,,13,Greece,GR,GRE,https://olympics.com/en/athletes/vassiliki-vougiouka,Vassiliki VOUGIOUKA,,,2016,Woman
14750,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Fencing,foil individual women,rio-2016,Athlete,,,,33,Greece,GR,GRE,https://olympics.com/en/athletes/aikaterini-maria-kontochristopoulou,Aikaterini-Maria KONTOCHRISTOPOULOU,,,2016,Woman
15047,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,25m pistol (30+30 shots) women,rio-2016,Athlete,GOLD,,,1,Greece,GR,GRE,https://olympics.com/en/athletes/anna-korakaki,Anna KORAKAKI,,,2016,Woman
15222,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,10m Air Pistol women,rio-2016,Athlete,BRONZE,,,3,Greece,GR,GRE,https://olympics.com/en/athletes/anna-korakaki,Anna KORAKAKI,177.7,POINTS,2016,Woman
15369,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Shooting,skeet (125 targets) men,rio-2016,Athlete,,,,13,Greece,GR,GRE,https://olympics.com/en/athletes/efthimios-mitas,Efthimios MITAS,,,2016,Man
15739,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Track,Keirin men,rio-2016,Athlete,,,,12,Greece,GR,GRE,https://olympics.com/en/athletes/christos-volikakis,Christos VOLIKAKIS,,,2016,Man
15877,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Athletics,50km walk men,rio-2016,Athlete,,,,28,Greece,GR,GRE,https://olympics.com/en/athletes/alexandros-papamichail,Alexandros PAPAMICHAIL,14361000,TIME,2016,Man
15947,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Athletics,pole vault men,rio-2016,Athlete,,,True,7,Greece,GR,GRE,https://olympics.com/en/athletes/konstadinos-filippidis,Konstadinos FILIPPIDIS,5.5,DISTANCE,2016,Man
16057,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Athletics,marathon women,rio-2016,Athlete,,,,88,Greece,GR,GRE,https://olympics.com/en/athletes/ourania-rebouli,Ourania REBOULI,9992000,TIME,2016,Woman
16072,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Athletics,marathon women,rio-2016,Athlete,,,,103,Greece,GR,GRE,https://olympics.com/en/athletes/sofia-riga,Sofia RIGA,10147000,TIME,2016,Woman
16087,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Athletics,marathon women,rio-2016,Athlete,,,,118,Greece,GR,GRE,,Panagiota Vlachaki,10752000,TIME,2016,Woman
16194,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Athletics,pole vault women,rio-2016,Athlete,GOLD,,,1,Greece,GR,GRE,https://olympics.com/en/athletes/ekaterini-stefanidi,Ekaterini STEFANIDI,4.85,DISTANCE,2016,Woman
16207,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Athletics,pole vault women,rio-2016,Athlete,,,,DNS,Greece,GR,GRE,https://olympics.com/en/athletes/nikoleta-kiriakopoulou,Nikoleta KIRIAKOPOULOU,,,2016,Woman
16224,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Athletics,10000m women,rio-2016,Athlete,,,,17,Greece,GR,GRE,https://olympics.com/en/athletes/alexi-pappas,Alexi PAPPAS,1896160,TIME,2016,Woman
16304,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Athletics,heptathlon women,rio-2016,Athlete,,,,27,Greece,GR,GRE,https://olympics.com/en/athletes/sofia-yfantidou,Sofia YFANTIDOU,5613,POINTS,2016,Woman
16346,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Athletics,triple jump women,rio-2016,Athlete,,,,8,Greece,GR,GRE,https://olympics.com/en/athletes/paraskevi-papahristou,Paraskevi PAPAHRISTOU,14.26,DISTANCE,2016,Woman
16465,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Athletics,marathon men,rio-2016,Athlete,,,,115,Greece,GR,GRE,https://olympics.com/en/athletes/hristoforos-merousis,Hristoforos MEROUSIS,8979000,TIME,2016,Man
16481,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Athletics,marathon men,rio-2016,Athlete,,,,131,Greece,GR,GRE,,Mikhailis Kalomoiris,9423000,TIME,2016,Man
16628,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Athletics,20km walk men,rio-2016,Athlete,,,,20,Greece,GR,GRE,https://olympics.com/en/athletes/alexandros-papamichail,Alexandros PAPAMICHAIL,4915000,TIME,2016,Man
16756,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Athletics,20km race walk women,rio-2016,Athlete,,,,15,Greece,GR,GRE,https://olympics.com/en/athletes/antigoni-drisbioti,Antigoni DRISBIOTI,5552000,TIME,2016,Woman
16788,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Athletics,20km race walk women,rio-2016,Athlete,,,,47,Greece,GR,GRE,https://olympics.com/en/athletes/panayiota-tsinopoulou,Panayiota TSINOPOULOU,5904000,TIME,2016,Woman
17023,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Weightlifting,85kg men,rio-2016,Athlete,,,,11,Greece,GR,GRE,https://olympics.com/en/athletes/theodoros-iakovidis,Theodoros IAKOVIDIS,350,WEIGHT,2016,Man
17421,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Water Polo,water polo men,rio-2016,GameTeam,,,,6,Greece,GR,GRE,,,,,2016,Man
17463,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Rowing,four without coxswain 4 men,rio-2016,GameTeam,,,,8,Greece,GR,GRE,,,,,2016,Man
17517,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Rowing,double sculls 2x women,rio-2016,GameTeam,,"[('Aikaterini NIKOLAIDOU', 'https://olympics.com/en/athletes/aikaterini-nikolaidou'), ('Sofia ASOUMANAKI', 'https://olympics.com/en/athletes/sofia-asoumanaki')]",,4,Greece,GR,GRE,,,,,2016,Woman
17539,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Rowing,lightweight coxless four 4 men,rio-2016,GameTeam,,,,6,Greece,GR,GRE,,,,,2016,Man
17710,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Mountain Bike,cross-country men,rio-2016,Athlete,,,,31,Greece,GR,GRE,https://olympics.com/en/athletes/dimitrios-antoniadis,Dimitrios ANTONIADIS,,,2016,Man
17864,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Archery,Individual Competition women,rio-2016,Athlete,,,True,33,Greece,GR,GRE,https://olympics.com/en/athletes/evangelia-psarra,Evangelia PSARRA,,,2016,Woman
17897,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Gymnastics Artistic,rings men,rio-2016,Athlete,GOLD,,,1,Greece,GR,GRE,https://olympics.com/en/athletes/eleftherios-petrounias,Eleftherios PETROUNIAS,16.000,POINTS,2016,Man
18029,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Marathon Swimming,Marathon - 10 km men,rio-2016,Athlete,SILVER,,,2,Greece,GR,GRE,https://olympics.com/en/athletes/spyridon-gianniotis,Spyridon GIANNIOTIS,,,2016,Man
18063,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Marathon Swimming,Marathon - 10 km women,rio-2016,Athlete,,,,11,Greece,GR,GRE,https://olympics.com/en/athletes/kelly-araouzou,Kelly ARAOUZOU,,,2016,Woman
18521,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,,10,Greece,GR,GRE,https://olympics.com/en/athletes/maria-prevolaraki,Maria PREVOLARAKI,,,2016,Woman
18794,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Synchronized Swimming,duet women,rio-2016,GameTeam,,"[('Evangelia PAPAZOGLOU', 'https://olympics.com/en/athletes/evangelia-papazoglou'), ('Evangelia PLATANIOTI', 'https://olympics.com/en/athletes/evangelia-platanioti')]",,10,Greece,GR,GRE,,,171.8550,POINTS,2016,Woman
18843,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Sailing,470 - Two Person Dinghy men,rio-2016,GameTeam,BRONZE,"[('Panagiotis MANTIS', 'https://olympics.com/en/athletes/panagiotis-mantis'), ('Pavlos KAGIALIS', 'https://olympics.com/en/athletes/pavlos-kagialis')]",,3,Greece,GR,GRE,,,58,POINTS,2016,Man
18951,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Sailing,RS:X - Windsurfer women,rio-2016,Athlete,,,,19,Greece,GR,GRE,https://olympics.com/en/athletes/gelly-skarlatou,Gelly SKARLATOU,171,POINTS,2016,Woman
18963,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Sailing,RS:X - Windsurfer men,rio-2016,Athlete,,,,5,Greece,GR,GRE,https://olympics.com/en/athletes/vyron-kokkalanis,Vyron KOKKALANIS,96,POINTS,2016,Man
19025,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Sailing,Finn - One Person Dinghy (Heavyweight) men,rio-2016,Athlete,,,,11,Greece,GR,GRE,,Giannis Mittakis,88,POINTS,2016,Man
19075,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Sailing,Nacra 17 Mixed mixed,rio-2016,GameTeam,,"[('Sofia BEKATOROU', 'https://olympics.com/en/athletes/sofia-bekatorou'), ('Mike PATENIOTIS', 'https://olympics.com/en/athletes/mike-pateniotis')]",,18,Greece,GR,GRE,,,148,POINTS,2016,
19205,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Cycling Road,individual road race men,rio-2016,Athlete,,,,51,Greece,GR,GRE,https://olympics.com/en/athletes/ioannis-tamouridis,Ioannis TAMOURIDIS,,,2016,Man
19702,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Table Tennis,Singles men,rio-2016,Athlete,,,True,17,Greece,GR,GRE,https://olympics.com/en/athletes/gionis,Panagiotis GIONIS,,,2016,Man
19994,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Judo,81  90kg middleweight men,rio-2016,Athlete,,,True,17,Greece,GR,GRE,https://olympics.com/en/athletes/ilias-iliadis,Ilias ILIADIS,,,2016,Man
20125,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Judo,73 - 81kg (half-middleweight) men,rio-2016,Athlete,,,True,17,Greece,GR,GRE,https://olympics.com/en/athletes/roman-moustopoulos,Roman MOUSTOPOULOS,,,2016,Man
20522,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Swimming,200m individual medley men,rio-2016,Athlete,,,,11,Greece,GR,GRE,https://olympics.com/en/athletes/andreas-vazaios,Andreas VAZAIOS,,,2016,Man
20630,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Swimming,4x100m medley relay men,rio-2016,GameTeam,,,,15,Greece,GR,GRE,,,,,2016,Man
20733,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Swimming,4x100m freestyle men,rio-2016,GameTeam,,,,10,Greece,GR,GRE,,,,,2016,Man
20758,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Swimming,100m breaststroke men,rio-2016,Athlete,,,,19,Greece,GR,GRE,https://olympics.com/en/athletes/panagiotis-samilidis,Panagiotis SAMILIDIS,,,2016,Man
20878,rio-2016,2016-08-21T21:00:00Z,2016-08-05T12:00:00Z,Brazil,Rio 2016,Summer,2016,Swimming,200m butterfly men,rio-2016,Athlete,,,,18,Greece,GR,GRE,https://olympics.com/en/athletes/stefanos-dimitriadis,Stefanos DIMITRIADIS,,,2016,Man
